mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Fine,80,0.8629821882636524,0.8772510381594287,0.849542661439539,2,NA,NA,NA,NA,NA
Fine,81,0.862078884196366,0.8763579364408648,0.8486446968129508,2,NA,NA,NA,NA,NA
Fine,82,0.8611811966714801,0.8755199071031728,0.8478207034538178,2,NA,NA,NA,NA,NA
Fine,83,0.8602890289908864,0.8745563394019489,0.8470004553292103,2,NA,NA,NA,NA,NA
Fine,84,0.8594022872724374,0.8735963673992853,0.8461168631643313,2,NA,NA,NA,NA,NA
Fine,85,0.8585208803352746,0.8725915517309669,0.845124424216777,2,NA,NA,NA,NA,NA
Fine,86,0.8576447195911241,0.8716736541087297,0.8442994582961312,2,NA,NA,NA,NA,NA
Fine,87,0.8567737189411793,0.8707291368892996,0.8433762678454947,2,NA,NA,NA,NA,NA
Fine,88,0.8559077946782265,0.8699280698304028,0.8423437690917115,2,NA,NA,NA,NA,NA
Fine,89,0.8550468653936871,0.868946435796987,0.8413473357349709,2,NA,NA,NA,NA,NA
Fine,90,0.8541908518892786,0.8681060798223177,0.8404776251288448,2,NA,NA,NA,NA,NA
Fine,91,0.8533396770930161,0.8672571630521606,0.8396201588856569,2,NA,NA,NA,NA,NA
Fine,92,0.8524932659792945,0.8663689858451634,0.8388617225486095,2,NA,NA,NA,NA,NA
Fine,93,0.8516515454928132,0.865553078439452,0.8381083045417935,2,NA,NA,NA,NA,NA
Fine,94,0.85081444447611565,0.8646070305625216,0.8373598216389817,2,NA,NA,NA,NA,NA
Fine,95,0.8499818936005394,0.8637537655969024,0.8366161928553356,2,NA,NA,NA,NA,NA
Fine,96,0.8491538253003792,0.8626509210094887,0.8358638694589405,2,NA,NA,NA,NA,NA
Fine,97,0.848330173710082,0.8617727649264945,0.8347080605309368,2,NA,NA,NA,NA,NA
Fine,98,0.8475108746043059,0.8608985441088363,0.8337196628933375,2,NA,NA,NA,NA,NA
Fine,99,0.8466958653406821,0.8600282070081148,0.8328993492178036,2,NA,NA,NA,NA,NA
Fine,100,0.8458850848051351,0.8591617032688967,0.8320790821526173,2,NA,NA,NA,NA,NA
