,sample.id,stream,block,species,mesh.type,year,date.deploy,date.collected,intitial.dry.mass.g,days.incubated,final.dry.mass.g,Tin.ID,tin.mass.g,tin.drymass.g,tin.ash.mass.g,month.collected,year.collected,leaf.dm.g,fung.biom.mg,fungal.biom.mg.g.afdm,init.dry_hl,init.afdm.g,tin.afdm.g,prop.afdm,final.drymass.gb,final.afdm.g,final.afdm.fbsub.g,final.afdm.gfb,mass.loss.g,pct.mass.remain,ln.pct.mass.remain,interval,mean.temp
431,W097,TOWR,2,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.99,152,4.64,T170,3.5189,5.4471,3.66,4,2019,0.0897,3.27,40.45,9.2125,8.700918815,1.7871,0.926822944,4.64,4.300458459,0.083136018,4.383594477,4.317324338,49.42533714,3.90046319,2018-11-28 2019-04-29,9.267185208
432,W098,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/5/2018,10.02,7,9.08,T151,3.5221,6.9483,3.6679,12,2018,NA,NA,NA,9.2425,8.729252879,3.2804,0.957445567,9.08,8.693605744,NA,8.693605744,0.035647135,99.5916359,4.601078184,2018-11-28 2018-12-05,8.693806944
433,W099,TOWR,1,RHODO,Coarse,pre2,11/28/2018,2/4/2019,9.92,68,7.83,R186,3.6427,6.5733,3.8125,2,2019,0.1267,1.55,13.59,9.1425,8.634805999,2.7608,0.942059646,7.83,7.376327032,0.119358957,7.495685989,1.13912001,85.42550965,4.447644764,2018-11-28 2019-02-04,7.82145686
434,W100,TOWR,3,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.93,7,8.94,R896,3.6476,6.5222,3.7849,12,2018,NA,NA,NA,9.1525,8.644250687,2.7373,0.952236833,8.94,8.512997287,NA,8.512997287,0.1312534,98.48161044,4.589869835,2018-11-28 2018-12-05,9.158744792
435,W101,TOWR,1,RHODO,Coarse,pre2,11/28/2018,2/4/2019,10.02,68,8.5,T221,3.5405,5.7766,3.6608,2,2019,0.0678,1.05,17.17,9.2425,8.729252879,2.1158,0.946200975,8.5,8.042708287,0.064152426,8.106860713,0.622392166,92.13512769,4.523256279,2018-11-28 2019-02-04,7.82145686
436,W102,TOWR,3,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.98,124,8.29,T103,3.5211,5.7237,3.6534,4,2019,NA,NA,NA,9.2025,8.691474127,2.0703,0.939934623,8.29,7.792058022,NA,7.792058022,0.899416105,89.65174271,4.495932639,2018-11-28 2019-04-01,8.851153262
437,W103,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10.06,19,8.74,T221,3.5399,5.6274,3.6349,12,2018,NA,NA,NA,9.2825,8.767031631,1.9925,0.954491018,8.74,8.342251497,NA,8.342251497,0.424780134,95.15480094,4.555505049,2018-11-28 2018-12-17,7.654020425
438,W104,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/5/2018,10.08,7,9.18,T221,3.5401,6.715,3.6918,12,2018,NA,NA,NA,9.3025,8.785921007,3.0232,0.952218968,9.18,8.741370122,NA,8.741370122,0.044550885,99.49292869,4.600086573,2018-11-28 2018-12-05,8.693806944
439,W105,TOWR,2,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.91,152,6.94,T314,3.5281,5.5214,3.6538,4,2019,0.0778,2.68,38.22,9.1325,8.625361311,1.8676,0.936938745,6.94,6.502354889,0.072893834,6.575248723,2.050112588,75.38646388,4.322627735,2018-11-28 2019-04-29,9.267185208
440,W106,TOWR,2,RHODO,Coarse,pre2,11/28/2018,2/4/2019,10.05,68,8.08,T155,3.5277,6.3944,3.7041,2,2019,0.0877,1.65,20.85,9.2725,8.757586943,2.6903,0.938465832,8.08,7.582803921,0.082303453,7.665107374,1.092479569,86.58553972,4.461132824,2018-11-28 2019-02-04,8.111191998
441,W107,TOWR,2,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.96,7,9.08,R272,3.6338,8.0226,3.8702,12,2018,NA,NA,NA,9.1825,8.672584751,4.1524,0.946135618,9.08,8.590911411,NA,8.590911411,0.08167334,99.05825838,4.595708146,2018-11-28 2018-12-05,8.9996875
442,W108,TOWR,2,RHODO,Coarse,pre2,11/28/2018,12/12/2018,9.97,14,8.46,T148,3.5236,5.8111,3.6267,12,2018,0.2312,1.06,5.09,9.1925,8.682029439,2.1844,0.954928962,8.46,8.078699016,0.220779576,8.299478592,0.382550847,93.05081344,4.533145725,2018-11-28 2018-12-12,7.831678385
443,W109,TOWR,2,RHODO,Coarse,pre2,11/28/2018,4/1/2019,10,124,6.74,R878,3.6213,5.8133,3.7609,4,2019,NA,NA,NA,9.2225,8.710363503,2.0524,0.936313869,6.74,6.310755474,NA,6.310755474,2.399608028,72.45111495,4.282912058,2018-11-28 2019-04-01,8.690058829
444,W110,TOWR,2,RHODO,Coarse,pre2,11/28/2018,3/5/2019,9.9,97,7.87,T336,3.5348,7.3645,3.7436,3,2019,NA,NA,NA,9.1225,8.615916623,3.6209,0.945478758,7.87,7.440917826,NA,7.440917826,1.174998797,86.36246324,4.458553128,2018-11-28 2019-03-05,8.527714529
445,W111,TOWR,2,RHODO,Coarse,pre2,11/28/2018,12/12/2018,10.08,14,8.92,T140,3.5152,5.954,3.6361,12,2018,0.0862,0.43,5.58,9.3025,8.785921007,2.3179,0.950426439,8.92,8.477803838,0.081926759,8.559730597,0.22619041,96.49305783,4.569471066,2018-11-28 2018-12-12,7.831678385
446,W112,TOWR,3,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10,19,8.36,T155,3.527,5.6392,3.6428,12,2018,NA,NA,NA,9.2225,8.710363503,1.9964,0.945175646,8.36,7.901668403,NA,7.901668403,0.8086951,90.71571353,4.507730589,2018-11-28 2018-12-17,8.169208333
447,W113,TOWR,3,RHODO,Coarse,pre2,11/28/2018,3/5/2019,10.03,97,7.75,R213,3.6603,5.9886,3.7855,3,2019,NA,NA,NA,9.2525,8.738697567,2.2031,0.946226861,7.75,7.333258171,NA,7.333258171,1.405439396,83.91706104,4.429828942,2018-11-28 2019-03-05,8.693421327
448,W114,TOWR,3,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.92,152,6.27,R252,3.6827,5.9557,3.8239,4,2019,0.0788,3.03,42.71,9.1425,8.634805999,2.1318,0.937879454,6.27,5.880504179,0.073904901,5.954409081,2.680396918,68.1023312,4.221011445,2018-11-28 2019-04-29,9.41464
449,W115,TOWR,3,RHODO,Coarse,pre2,11/28/2018,12/17/2018,9.94,19,8.52,R311,3.6265,5.6127,3.7367,12,2018,NA,NA,NA,9.1625,8.653695375,1.876,0.944517168,8.52,8.047286275,NA,8.047286275,0.6064091,92.99248387,4.532518671,2018-11-28 2018-12-17,8.169208333
450,W116,TOWR,3,RHODO,Coarse,pre2,11/28/2018,4/29/2019,10.03,152,7.05,T151,3.5239,6.657,3.7441,4,2019,0.0896,2.63,32.64,9.2525,8.738697567,2.9129,0.929718171,7.05,6.554513102,0.083302748,6.63781585,2.100881717,75.00560641,4.317562863,2018-11-28 2019-04-29,9.41464
451,W117,TOWR,2,RHODO,Coarse,pre2,11/28/2018,12/17/2018,9.99,19,8.54,R288,3.6236,6.4199,3.7517,12,2018,NA,NA,NA,9.2125,8.700918815,2.6682,0.954189465,8.54,8.148778028,NA,8.148778028,0.552140787,93.65422436,4.539609536,2018-11-28 2018-12-17,7.996206495
452,W118,TOWR,1,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.91,124,7.84,T281,3.5247,5.935,3.6765,4,2019,NA,NA,NA,9.1325,8.625361311,2.2585,0.937020288,7.84,7.346239057,NA,7.346239057,1.279122254,85.1702183,4.444651822,2018-11-28 2019-04-01,8.469606671
453,W119,TOWR,1,RHODO,Coarse,pre2,11/28/2018,3/5/2019,10.02,97,8.23,T250,3.5256,6.9525,3.6962,3,2019,NA,NA,NA,9.2425,8.729252879,3.2563,0.950217398,8.23,7.820289183,NA,7.820289183,0.908963696,89.58715358,4.495211934,2018-11-28 2019-03-05,8.288762939
454,W120,TOWR,2,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.93,124,7.6,R216,3.6227,6.2111,3.7693,4,2019,NA,NA,NA,9.1525,8.644250687,2.4418,0.943362695,7.6,7.169556483,NA,7.169556483,1.474694204,82.9401731,4.418119542,2018-11-28 2019-04-01,8.690058829
455,W121,TOWR,1,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.9,152,6.87,T329,3.5227,5.5153,3.6689,4,2019,0.0728,1.87,28.6,9.1225,8.615916623,1.8464,0.926628526,6.87,6.36593797,0.067458557,6.433396527,2.182520096,73.88578893,4.302520508,2018-11-28 2019-04-29,9.093014861
456,W122,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/12/2018,9.91,14,8.85,R888,3.6819,6.1032,3.8036,12,2018,0.0657,0.4,6.7,9.1325,8.625361311,2.2996,0.949737744,8.85,8.405179036,0.06239777,8.467576806,0.157784505,97.44726897,4.579311401,2018-11-28 2018-12-12,7.477161748
457,W123,TOWR,1,RHODO,Coarse,pre2,11/28/2018,3/5/2019,9.92,97,7.27,T182,3.5321,6.5244,3.6956,3,2019,NA,NA,NA,9.1425,8.634805999,2.8288,0.945359757,7.27,6.872765431,NA,6.872765431,1.762040568,79.59374457,4.376935504,2018-11-28 2019-03-05,8.288762939
458,W124,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/12/2018,9.92,14,8.32,T221,3.5395,5.9903,3.6459,12,2018,0.2491,1.33,5.92,9.1425,8.634805999,2.3444,0.956585605,8.32,7.958792231,0.238285474,8.197077705,0.437728294,92.17106015,4.5236462,2018-11-28 2018-12-12,7.477161748
459,W125,TOWR,1,RHODO,Coarse,pre2,11/28/2018,4/1/2019,10.1,124,8.22,T201,3.5397,6.041,3.7085,4,2019,NA,NA,NA,9.3225,8.804810383,2.3325,0.932515092,8.22,7.665274057,NA,7.665274057,1.139536325,87.05779823,4.466572246,2018-11-28 2019-04-01,8.469606671
460,W126,TOWR,1,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10.03,19,8.74,T156,3.5256,5.8958,3.6598,12,2018,NA,NA,NA,9.2525,8.738697567,2.236,0.943380305,8.74,8.24514387,NA,8.24514387,0.493553697,94.35209088,4.547033432,2018-11-28 2018-12-17,7.654020425
461,W127,WS55,2,RHODO,Coarse,pre2,11/28/2018,2/4/2019,9.96,68,7.91,R218,3.6369,7.5419,3.8543,2,2019,0.087,1.06,13.51,9.1825,8.672584751,3.6876,0.944327785,7.91,7.469632778,0.082156517,7.551789296,1.120795455,86.12925665,4.455849152,2018-11-28 2019-02-04,10.55736032
462,W128,WS55,2,RHODO,Coarse,pre2,11/28/2018,3/5/2019,9.98,97,8.38,T116,3.5271,7.875,3.7485,3,2019,NA,NA,NA,9.2025,8.691474127,4.1265,0.949078866,8.38,7.953280894,NA,7.953280894,0.738193233,91.506697,4.516412161,2018-11-28 2019-03-05,10.76536508
463,W129,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/12/2018,10.06,14,8.56,R218,3.6358,6.8526,3.7924,12,2018,0.1451,0.76,5.82,9.2825,8.767031631,3.0602,0.95131808,8.56,8.143282765,0.138036253,8.281319019,0.485712612,92.88529012,4.531365292,2018-11-28 2018-12-12,10.21059983
464,W130,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/12/2018,10.06,14,8.77,R272,3.6337,6.1049,3.7505,12,2018,0.1314,0.81,6.82,9.2825,8.767031631,2.3544,0.952735513,8.77,8.35549045,0.125189446,8.480679896,0.286351734,95.30580933,4.557090767,2018-11-28 2018-12-12,10.18278472
465,W131,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/12/2018,10.02,14,8.66,R905,3.6658,6.1803,3.798,12,2018,0.134,0.77,6.4,9.2425,8.729252879,2.3823,0.947424935,8.66,8.20469994,0.126954941,8.331654882,0.397597997,93.99086101,4.543197554,2018-11-28 2018-12-12,10.18278472
466,W132,WS55,2,RHODO,Coarse,pre2,11/28/2018,4/29/2019,10.1,152,4.29,T148,3.5254,5.5573,3.6595,4,2019,0.1074,3.78,39.09,9.3225,8.804810383,1.8978,0.934002658,4.29,4.006871401,0.100311885,4.107183287,4.697627096,45.50775345,3.817882717,2018-11-28 2019-04-29,11.20872865
467,W133,WS55,2,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.92,152,7.9,T194,3.5385,7.8673,3.7483,4,2019,0.1201,1.29,11.98,9.1425,8.634805999,4.119,0.951533912,7.9,7.517117908,0.114279223,7.631397131,1.003408868,87.05601387,4.466551749,2018-11-28 2019-04-29,11.20872865
468,W134,WS55,3,RHODO,Coarse,pre2,11/28/2018,4/29/2019,10.02,152,7.39,R310,3.6083,6.1732,3.7898,4,2019,0.1092,2.58,26.24,9.2425,8.729252879,2.3834,0.929237007,7.39,6.867061484,0.101472681,6.968534165,1.760718714,78.66723051,4.365226684,2018-11-28 2019-04-29,11.26874295
469,W135,WS55,3,RHODO,Coarse,pre2,11/28/2018,2/4/2019,9.93,68,7.89,R896,3.6483,6.6895,3.8156,2,2019,0.11,1.55,15.61,9.1525,8.644250687,2.8739,0.94498882,7.89,7.455961791,0.10394877,7.559910562,1.084340125,86.25341931,4.457289699,2018-11-28 2019-02-04,10.6464768
470,W136,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.94,7,8.78,R323,3.6124,6.4721,3.7595,12,2018,NA,NA,NA,9.1625,8.653695375,2.7126,0.948561038,8.78,8.328365913,NA,8.328365913,0.325329462,96.24057182,4.566851013,2018-11-28 2018-12-05,11.00356354
471,W137,WS55,3,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.95,124,7.7,T186,3.5475,5.5392,3.6732,4,2019,NA,NA,NA,9.1725,8.663140063,1.866,0.936888086,7.7,7.214038259,NA,7.214038259,1.449101804,83.272788,4.422121821,2018-11-28 2019-04-01,10.94239092
472,W138,WS55,3,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.98,152,6.57,R300,3.6146,5.5998,3.7376,4,2019,0.0855,2.61,33.94,9.2025,8.691474127,1.8622,0.938041507,6.57,6.162932702,0.080202549,6.243135251,2.448338876,70.90779552,4.261380378,2018-11-28 2019-04-29,11.26874295
473,W139,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/17/2018,9.92,19,8.5,T138,3.5332,5.4589,3.6342,12,2018,NA,NA,NA,9.1425,8.634805999,1.8247,0.94755154,8.5,8.054188087,NA,8.054188087,0.580617912,93.27584301,4.535561157,2018-11-28 2018-12-17,10.35919638
474,W140,WS55,3,RHODO,Coarse,pre2,11/28/2018,2/4/2019,9.98,68,7.94,T149,3.5447,6.6075,3.7188,2,2019,0.1046,1.91,20.33,9.2025,8.691474127,2.8887,0.943156589,7.94,7.488663315,0.098654179,7.587317494,1.104156633,86.16102637,4.456217945,2018-11-28 2019-02-04,10.6464768
475,W141,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10.05,19,8.65,R218,3.6361,5.5502,3.7441,12,2018,NA,NA,NA,9.2725,8.757586943,1.8061,0.943576616,8.65,8.161937725,NA,8.161937725,0.595649218,93.19847783,4.534731389,2018-11-28 2018-12-17,10.35919638
476,W142,WS55,3,RHODO,Coarse,pre2,11/28/2018,3/5/2019,10.01,97,8.18,T106,3.5282,6.8614,3.7166,3,2019,NA,NA,NA,9.2325,8.719808191,3.1448,0.943477739,8.18,7.717647906,NA,7.717647906,1.002160285,88.50708338,4.483082587,2018-11-28 2019-03-05,10.84583333
477,W143,WS55,3,RHODO,Coarse,pre2,11/28/2018,4/1/2019,10.09,124,8.17,T231,3.545,6.3752,3.709,4,2019,NA,NA,NA,9.3125,8.795365695,2.6662,0.942053565,8.17,7.696577627,NA,7.696577627,1.098788068,87.50719292,4.471720995,2018-11-28 2019-04-01,10.94239092
478,W144,WS55,1,RHODO,Coarse,pre2,11/28/2018,3/5/2019,10.01,97,7.73,R262,3.6267,6.7252,3.8058,3,2019,NA,NA,NA,9.2325,8.719808191,2.9194,0.942197838,7.73,7.283189285,NA,7.283189285,1.436618906,83.52465015,4.4251418,2018-11-28 2019-03-05,10.5341049
479,W145,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10.05,19,8.64,T170,3.519,6.2765,3.6564,12,2018,NA,NA,NA,9.2725,8.757586943,2.6201,0.950172257,8.64,8.209488305,NA,8.209488305,0.548098638,93.74144223,4.540540378,2018-11-28 2018-12-17,9.969774918
480,W146,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.91,7,8.99,T154,3.5211,5.943,3.6538,12,2018,NA,NA,NA,9.1325,8.625361311,2.2892,0.945208308,8.99,8.497422685,NA,8.497422685,0.127938626,98.51671574,4.590226237,2018-11-28 2018-12-05,10.65427639
481,W147,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.92,7,8.97,T157,3.5062,8.8316,3.7792,12,2018,NA,NA,NA,9.1425,8.634805999,5.0524,0.948736245,8.97,8.510164119,NA,8.510164119,0.12464188,98.55651789,4.590630169,2018-11-28 2018-12-05,10.65427639
482,W148,WS55,1,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.92,124,6.06,T108,3.5105,5.5098,3.6484,4,2019,NA,NA,NA,9.1425,8.634805999,1.8614,0.931025859,6.06,5.642016706,NA,5.642016706,2.992789293,65.34039915,4.179610515,2018-11-28 2019-04-01,10.65603449
483,W149,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/17/2018,9.95,19,8.55,T150,3.5565,5.7782,3.6653,12,2018,NA,NA,NA,9.1725,8.663140063,2.1129,0.951028492,8.55,8.131293604,NA,8.131293604,0.531846459,93.86081196,4.541812961,2018-11-28 2018-12-17,9.969774918
484,W150,WS55,1,RHODO,Coarse,pre2,11/28/2018,4/1/2019,10.1,124,7.99,T238,3.5217,5.6429,3.6323,4,2019,NA,NA,NA,9.3225,8.804810383,2.0106,0.947859702,7.99,7.573399019,NA,7.573399019,1.231411363,86.0143341,4.454513958,2018-11-28 2019-04-01,10.65603449
485,W151,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/17/2018,9.92,19,8.58,T156,3.5254,6.4748,3.6701,12,2018,NA,NA,NA,9.1425,8.634805999,2.8047,0.950939174,8.58,8.159058114,NA,8.159058114,0.475747885,94.49034656,4.548497677,2018-11-28 2018-12-17,9.969774918
486,W152,WS55,1,RHODO,Coarse,pre2,11/28/2018,3/5/2019,10.02,97,7.03,R890,3.6559,6.7027,3.8243,3,2019,NA,NA,NA,9.2425,8.729252879,2.8784,0.944728896,7.03,6.641444138,NA,6.641444138,2.087808741,76.08261818,4.331819831,2018-11-28 2019-03-05,10.5341049
487,W153,WS55,1,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.97,152,6.32,T278,3.507,5.3654,3.6411,4,2019,0.112,2.91,28.85,9.1925,8.682029439,1.7243,0.927841154,6.32,5.863956091,0.103918209,5.9678743,2.714155138,67.54130624,4.212739355,2018-11-28 2019-04-29,11.026996
488,W154,WS55,1,RHODO,Coarse,pre2,11/28/2018,2/4/2019,10.05,68,7.92,R251,3.6647,6.2176,3.8199,2,2019,0.1062,2.19,22.87,9.2725,8.757586943,2.3977,0.939206393,7.92,7.43851463,0.099743719,7.538258349,1.219328594,84.93794785,4.441920965,2018-11-28 2019-02-04,10.27986164
489,W155,WS55,1,RHODO,Coarse,pre2,11/28/2018,12/12/2018,10,14,8.55,R251,3.6634,6.5918,3.8268,12,2018,0.1812,0.93,5.67,9.2225,8.710363503,2.765,0.944201612,8.55,8.072923781,0.171089332,8.244013113,0.46635039,92.68182411,4.529172381,2018-11-28 2018-12-12,9.775694444
490,W156,WS55,1,RHODO,Coarse,pre2,11/28/2018,4/29/2019,10.1,152,7.94,T125,3.528,6.6902,3.7078,4,2019,NA,NA,NA,9.3225,8.804810383,2.9824,0.943140851,7.94,7.488538359,NA,7.488538359,1.316272023,85.05053526,4.443245612,2018-11-28 2019-04-29,11.026996
491,W157,WS55,1,RHODO,Coarse,pre2,11/28/2018,2/4/2019,9.94,68,7.97,R905,3.6667,6.1114,3.7961,2,2019,0.106,1.01,10.58,9.1625,8.653695375,2.3153,0.94706917,7.97,7.548141285,0.100389332,7.648530617,1.005164758,87.2244857,4.468485091,2018-11-28 2019-02-04,10.27986164
492,W158,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/5/2018,9.93,7,8.94,R905,3.6662,6.2594,3.7884,12,2018,NA,NA,NA,9.1525,8.644250687,2.471,0.952876755,8.94,8.518718186,NA,8.518718186,0.125532501,98.54779199,4.590541628,2018-11-28 2018-12-05,10.99637708
493,W159,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/17/2018,10.08,19,8.62,R888,3.6823,6.0318,3.7999,12,2018,NA,NA,NA,9.3025,8.785921007,2.2319,0.949946797,8.62,8.188541392,NA,8.188541392,0.597379615,93.20071721,4.534755417,2018-11-28 2018-12-17,10.36433303
494,W160,WS55,3,RHODO,Coarse,pre2,11/28/2018,3/5/2019,9.91,97,7.96,T230,3.5253,5.8386,3.6574,3,2019,NA,NA,NA,9.1325,8.625361311,2.1812,0.942895431,7.96,7.505447629,NA,7.505447629,1.119913682,87.01603745,4.46609244,2018-11-28 2019-03-05,10.84583333
495,W161,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/12/2018,9.94,14,8.49,T155,3.5267,5.8368,3.646,12,2018,0.1486,0.84,6.28,9.1625,8.653695375,2.1908,0.948357214,8.49,8.051552747,0.140925882,8.192478629,0.461216746,93.04178617,4.533048706,2018-11-28 2018-12-12,10.21059983
496,W162,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/12/2018,9.95,14,8.54,R186,3.6412,6.2134,3.7577,12,2018,NA,NA,NA,9.1725,8.663140063,2.4557,0.954708032,8.54,8.153206594,NA,8.153206594,0.509933469,94.11375707,4.544504232,2018-11-28 2018-12-12,10.21059983
497,W163,WS55,2,RHODO,Coarse,pre2,11/28/2018,12/5/2018,10.01,7,8.78,R311,3.626,6.5741,3.7548,12,2018,NA,NA,NA,9.2325,8.719808191,2.8193,0.956310844,8.78,8.396409213,NA,8.396409213,0.323398978,96.29121454,4.567377085,2018-11-28 2018-12-05,11.00356354
498,W164,WS55,2,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.93,124,6.93,R886,3.6305,5.5556,3.7587,4,2019,NA,NA,NA,9.1525,8.644250687,1.7969,0.933406057,6.93,6.468503974,NA,6.468503974,2.175746713,74.83012939,4.315220603,2018-11-28 2019-04-01,10.87615864
499,W165,WS55,3,RHODO,Coarse,pre2,11/28/2018,2/4/2019,10.1,68,8.19,T243,3.5209,7.0616,3.716,2,2019,0.1407,1.31,10.37,9.3225,8.804810383,3.3456,0.944897902,8.19,7.738713814,0.132947135,7.871660948,0.933149434,87.89188497,4.476107479,2018-11-28 2019-02-04,10.6464768
500,W166,WS55,3,RHODO,Coarse,pre2,11/28/2018,12/5/2018,10.01,7,8.98,T134,3.5129,7.1725,3.6931,12,2018,NA,NA,NA,9.2325,8.719808191,3.4794,0.950759646,8.98,8.53782162,NA,8.53782162,0.181986571,97.91295213,4.58407884,2018-11-28 2018-12-05,10.99637708
501,W167,WS55,2,RHODO,Coarse,pre2,11/28/2018,4/29/2019,9.98,152,7.43,R920,3.6309,6.5362,3.8073,4,2019,0.1257,3,26.49,9.2025,8.691474127,2.7289,0.939283379,7.43,6.978875503,0.118067921,7.096943424,1.594530703,80.29564837,4.385715427,2018-11-28 2019-04-29,11.20872865
502,W168,WS55,2,RHODO,Coarse,pre2,11/28/2018,4/1/2019,9.94,124,6.28,T224,3.5587,6.0479,3.7157,4,2019,NA,NA,NA,9.1625,8.653695375,2.3322,0.936927527,6.28,5.883904869,NA,5.883904869,2.769790506,67.99297426,4.21940438,2018-11-28 2019-04-01,10.87615864
503,WF001,TOWR,3,ACER,Fine,pre2,11/28/2018,1/15/2019,1.56,48,1.11,T156,3.526,4.6504,3.6167,1,2019,NA,NA,NA,1.56,1.493694073,1.0337,0.919334756,1.11,1.02046158,NA,1.02046158,0.473232493,68.31797743,4.224172945,2018-11-28 2019-01-15,8.751766644
504,WF002,TOWR,3,ACER,Fine,pre2,11/28/2018,12/12/2018,1.49,14,1.28,T317,3.5307,4.8024,3.6153,12,2018,NA,NA,NA,1.49,1.426669339,1.1871,0.933474876,1.28,1.194847841,NA,1.194847841,0.231821497,83.75086007,4.42784644,2018-11-28 2018-12-12,7.980491319
505,WF004,TOWR,2,ACER,Fine,pre2,11/28/2018,12/5/2018,1.47,7,1.4,F43,2.0266,3.3196,2.1118,12,2018,NA,NA,NA,1.47,1.407519415,1.2078,0.934106729,1.4,1.30774942,NA,1.30774942,0.099769995,92.91164345,4.531648971,2018-11-28 2018-12-05,8.9996875
506,WF005,TOWR,3,ACER,Fine,pre2,11/28/2018,1/15/2019,1.56,48,1.2,T140,3.5162,4.7659,3.6606,1,2019,NA,NA,NA,1.56,1.493694073,1.1053,0.884452269,1.2,1.061342722,NA,1.061342722,0.43235135,71.05489281,4.263452717,2018-11-28 2019-01-15,8.751766644
507,WF008,TOWR,3,ACER,Fine,pre2,11/28/2018,12/12/2018,1.42,14,1.3,X150,1.7565,3.0323,1.8536,12,2018,NA,NA,NA,1.42,1.359644605,1.1787,0.923890892,1.3,1.20105816,NA,1.20105816,0.158586445,88.33618399,4.481149808,2018-11-28 2018-12-12,7.980491319
508,WF009,TOWR,3,ACER,Fine,pre2,11/28/2018,12/5/2018,1.49,7,1.29,54,1.7664,3.04,1.8437,12,2018,NA,NA,NA,1.49,1.426669339,1.1963,0.939305905,1.29,1.211704617,NA,1.211704617,0.214964722,84.93240753,4.441855735,2018-11-28 2018-12-05,9.158744792
509,WF010,TOWR,2,ACER,Fine,pre2,11/28/2018,1/15/2019,1.52,48,1.12,R288,3.6241,4.784,3.7295,1,2019,NA,NA,NA,1.52,1.455394225,1.0545,0.909130097,1.12,1.018225709,NA,1.018225709,0.437168516,69.9621925,4.247954989,2018-11-28 2019-01-15,8.589304348
510,WF011,TOWR,2,ACER,Fine,pre2,11/28/2018,12/17/2018,1.5,19,1.19,A9,2.0514,3.2582,2.1256,12,2018,NA,NA,NA,1.5,1.436244301,1.1326,0.938515081,1.19,1.116832947,NA,1.116832947,0.319411354,77.76065298,4.353635558,2018-11-28 2018-12-17,7.996206495
511,WF014,TOWR,1,ACER,Fine,pre2,11/28/2018,12/5/2018,1.42,7,1.22,135,2.0139,3.2237,2.0954,12,2018,NA,NA,NA,1.42,1.359644605,1.1283,0.932633493,1.22,1.137812862,NA,1.137812862,0.221831743,83.68457888,4.427054718,2018-11-28 2018-12-05,8.693806944
512,WF015,TOWR,1,ACER,Fine,pre2,11/28/2018,1/15/2019,1.54,48,1.19,T151,3.5236,4.7331,3.6149,1,2019,NA,NA,NA,1.54,1.474544149,1.1182,0.924514262,1.19,1.100171972,NA,1.100171972,0.374372177,74.61098895,4.312287801,2018-11-28 2019-01-15,8.319866923
513,WF016,TOWR,3,ACER,Fine,pre2,11/28/2018,12/5/2018,1.59,7,1.34,E94,2.0204,3.4086,2.1159,12,2018,NA,NA,NA,1.59,1.522418959,1.2927,0.931205878,1.34,1.247815877,NA,1.247815877,0.274603082,81.96271267,4.40626442,2018-11-28 2018-12-05,9.158744792
514,WF017,TOWR,1,ACER,Fine,pre2,11/28/2018,1/15/2019,1.51,48,1.2,T155,3.5276,4.7342,3.6323,1,2019,NA,NA,NA,1.51,1.445819263,1.1019,0.91322725,1.2,1.0958727,NA,1.0958727,0.349946562,75.79596762,4.328045094,2018-11-28 2019-01-15,8.319866923
